,LCDV16,Model,family code,Plant,Usage,WORK CENTER,Item Number,Part Number,Revision Number,BreakDow,n Code,Part Name,Quantity,UOM,Usecase,SGR UTI,SGR FAB,Start Date,ECO Number,End Date,ECO Number TO,Operation Number,Workcenter,Supplier Name of Color ID,Supplier Name,Status,Description,Created On,Created by,Changed On,Changed By
657,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,303,9839064980,03,Z9F15001,,BLOWBY HOSE TO AIR FILTER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00D05  01,SP Engineers Autotech India Pvt Ltd,,,,,,
658,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,418,9848647880,01,Z9T11013,C01,AIR FILTER (NA),1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00D05  01,SP Engineers Autotech India Pvt Ltd,,,,,,
659,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1411,9841633580,00,Z6F01001,,HOT END EXHAUST,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00C92  01,MITSUBA INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
660,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1936,9850992880,01,F6301001,,CLUTCH CABLE ASSEMBLY,1.0,EA,[DUF:00].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00C2Z  02,Sanoh India PVT LTD,1.0,Released,2024-08-10,SF33770,,
661,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3374,9843735580,03,Z9A27006,,CLUTCH PEDAL BOX ASSY,1.0,EA,[DXD:04],,,2024-08-10,,2025-03-25 00:00:00,500000088995.0,430,Final Line,A00KJL  01,Motherson Sumi Wiring India Limited,1.0,Released,2024-08-10,SF33770,,
662,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3671,9832116280,05,N5A09001,,CLUTCH SWITCH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00BQC  01,IFB Automotive private limited,,,,,,
663,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3674,9836899680,05,N5A13001,,BRAKE PEDAL BOX ASSY,1.0,EA,[DLE:02],,,2024-08-10,,9999-12-31 00:00:00,,430,Final Line,A00BQC  01,IFB Automotive private limited,1.0,Released,2024-08-10,SF33770,,
664,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,204,9837566580,03,E2503007,,BRAKE SWITCH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A00BYA 01,Dong A India Automotive Pvt. Ltd.,,,,,,
665,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,206,9837683480,02,E1303001,,ACC. PEDAL ASSY,1.0,EA,,,,2024-08-10,,2024-11-29 00:00:00,500000090681.0,431,Final Line,A002MH  01,SKF INDIA LIMITED,,,,,,
666,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,378,9841241680,01,X5B01001,,VAPOR & FUEL LINE,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A00CWR  01,NATIONAL AUTOPLAST,,,,,,
667,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,549,9851702780,02,H1203001,,SHIFT AND SELECT CABLE ASSEMBLY,1.0,EA,[DRS<>00],,,2024-08-10,,2024-10-10 00:00:00,500000089771.0,431,Final Line,A00B7R  01,Moonlight Tools Pvt.Ltd.,1.0,Released,2024-08-10,SF33770,,
668,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2244,9853693080,01,Z2U15001,,GSL HOUSING ASSEMBLY,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A00C95 01,HI-LEX INDIA PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
669,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2335,9843614380,02,F6107001,,B - MOUNT ASSEMBLY,1.0,EA,[DXD:04],,,2024-08-10,,2024-10-22 00:00:00,500000090152.0,431,Final Line,A00BFM  01,Brakes India Private Limited,1.0,Released,2024-08-10,SF33770,,
670,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2343,9838303280,02,K3H05013,,FUEL ,1.0,EA,"[B0F:JS,MY].[DXD:00]/[DXD:04]",,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A00BYA 01,Dong A India Automotive Pvt. Ltd.,1.0,Released,2024-08-10,SF33770,,
671,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3261,9851666080,02,K3A21001,B01,RADIATOR FILLING,1.0,EA,[DLP:01].[DVQ:58].[DXQ:AY]/[DLP:02]/[DXD:04],,,2024-09-28,500000089738.0,9999-12-31 00:00:00,,431,Final Line,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-09-23,SD18364,,
672,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3453,9844150680,04,K3H01016,,FUEL CAP,1.0,EA,[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,25321X  01,Tata Toyo Radiator Limited,1.0,Released,2024-08-10,SF33770,,
673,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3556,9843752680,02,G1109001,,FRT SEAT BELT ASSY W/O PRE TENS,1.0,EA,[DXQ:AY]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A0099F  01,Bosch Limited,1.0,Released,2024-08-10,SF33770,,
674,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3559,9824451880,04,F6809002,,RR SEAT BELT ASSY,1.0,EA,[DYC:03]/[DQQ:02].[DYC:00],,,2024-08-10,,2024-11-08 00:00:00,500000090367.0,431,Final Line,A00B2P  01,Bosch Chassis Systems India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
675,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4052,9861116680,01,U1C05002,,RR SEAT BELT,1.0,EA,[DNF:15],,,2024-08-10,,2024-11-08 00:00:00,500000090366.0,431,Final Line,A020UG  01,ZF RANE OCCUPANT SAFETY SYSTEMS PVT,1.0,Released,2024-08-10,SF33770,,
676,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4254,9860122280,00,F6707001,,FRT SEAT BELT- WEB GUIDE,1.0,EA,[DUF:00].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,431,Final Line,A00B2P  01,Bosch Chassis Systems India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
677,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4190,9844744680,01,K4G01001,F01,RR SEAT BUCKLE,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,452,Final Line,A00CXJ  01,Pennar Industries Limited,,,,,,
678,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4191,9844745080,01,K4G01002,F01,STEERING WHEEL,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,452,Final Line,A00CXJ  01,Pennar Industries Limited,,,,,,
679,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4356,9856976780,04,E4601001,,DR AIRBAG,1.0,EA,"[DVH:09].[DVQ:54].[DXD:00]/[DVH:09].[DVQ:04,58]/[DGM:BD].[DHG:06].[DVH:09].[DXD:04]",,,2024-08-10,,9999-12-31 00:00:00,,452,Final Line,A00BPQ  01,ASHIMORI INDIA PRIVATE LIMITED.,1.0,Released,2024-08-10,SF33770,,
680,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4804,9847019780,00,B1401005,,PASS AIRBAG,1.0,EA,"[DVK:89]/[DVK:BI,BO,BP]",,,2024-11-08,500000090433.0,2024-12-06 00:00:00,500000090824.0,452,Final Line,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-11-08,SF33770,,
681,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,74,9833556780,02,P1C11001,,FRONT BUMPER BRKT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,450,Final Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,,,,,,
682,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,529,9850321980,00,Z9F07012,,RR BUMPER BRKT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,450,Final Line,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,,,,,,
683,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1456,9838254180,02,E3207001,,UPPER FEMUR SUPPORT RR,1.0,EA,[DRS:12],,,2024-08-10,,2024-11-25 00:00:00,500000090612.0,450,Final Line,A00BSW  01,CEAT LIMITED,1.0,Released,2024-08-10,SF33770,,
684,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1570,9843123180,01,G1105009,,FR BUMPER ASSY,1.0,EA,[DVQ:54].[DXQ:AY]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,450,Final Line,A00G9P  02,TECHNICO INDUSTRIES LIMITED,1.0,Released,2024-08-10,SF33770,,
685,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2066,9832117780,03,Z7B03001,,REAR BUMPER FASCIA,1.0,EA,[DYM:22],,,2024-08-10,,9999-12-31 00:00:00,,450,Final Line,A00BJJ  01,Nippon Audiotronix Private Limited,1.0,Released,2024-08-10,SF33770,,
686,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2121,9836830180,01,Z7B01002,,PROTR-FRONT FENDER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,450,Final Line,A00BJJ  01,Nippon Audiotronix Private Limited,,,,,,
687,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3145,9843134580,03,F4103001,,PROTR-REAR FENDER,1.0,EA,[DQH:05],,,2024-08-10,,2024-11-29 00:00:00,500000090682.0,450,Final Line,A00BFM  01,Brakes India Private Limited,1.0,Released,2024-08-10,SF33770,,
688,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3725,9865152380,00,N1E29006,,FRT WHEEL ARCH CLADDING ASSY,1.0,EA,[DVB:09],,,2024-12-02,500000090519.0,2025-04-08 00:00:00,500000090881.0,450,Final Line,A00BMK  01,Inteva Products India Automotive Pv,1.0,Released,2024-11-14,SF19466,,
689,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,913,9845773180,02,Z1A01001,,RR WHEEL ARCH CLADDING ASSY,1.0,EA,[DBK:65],,,2024-10-02,500000089871.0,9999-12-31 00:00:00,,451,Final Line,A00DKQ  01,EXIDE INDUSTRIES LTD,1.0,Released,2024-09-30,SE78207,,
690,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3207,9844217180,02,Z9A27060,,SILL CLADDING,1.0,EA,[DAR:13].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,451,Final Line,A00FK1  01,APTIV CONNECTION SYSTEMS INDIA PVT,1.0,Released,2024-08-10,SF33770,,
691,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3588,9866593380,01,K3A13020,,COWL GRILL TRIM,1.0,EA,[DNF:15],,,2024-09-20,500000089686.0,2024-11-22 00:00:00,500000090629.0,451,Final Line,A00CDP  01,ALF Engineering Pvt Ltd,1.0,Released,2024-09-20,SF33770,,
692,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4248,9869917580,00,Z4F35006,,END CAP TRIM,1.0,EA,[DTG:09],,,2024-08-10,,2025-01-21 00:00:00,500000090997.0,451,Final Line,A00GAX  04,Minda Corporation Limited,1.0,Released,2024-08-10,SF33770,,
693,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1412,9841633780,00,Z6F05001,,RR COMBI LAMP GARRY BALL CATCHER,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,487,Final Line,A00C35  02,M/S SYNDICATE WIPER SYSTEM PVT LTD,1.0,Released,2024-08-10,SF33770,,
694,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,368,9840287580,04,K7F03002,,RR COMBI LAMP,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,485,Final Line,A00BJG  01,PHA India Pvt Ltd,,,,,,
695,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4622,9864651180,00,E1403001,,LAMP-HEAD,1.0,EA,[DXD:04],,,2024-08-10,,2024-12-20 00:00:00,500000091036.0,485,Final Line,A0035G  01,Gabriel India Ltd,1.0,Released,2024-08-10,SF33770,,
696,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,515,9849932880,01,K2B03021,B01,TURN INDICATOR LAMP-DRL_ RH,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,486,Final Line,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,,,,,,
697,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1535,9837395780,06,G1103001,,ROOF RAIL,1.0,EA,[DXQ:AG]/[DAZ:18]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,486,Final Line,A00BQD  01,GALACTIC ELECTRIC PVT.LTD,1.0,Released,2024-08-10,SF33770,,
698,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2330,9845294080,00,Z6B05009,,RR DOOR OTR QTR PANEL TRIM ASSY,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,486,Final Line,A00BZT  01,ANU INDUSTRIES LIMITED,1.0,Released,2024-08-10,SF33770,,
699,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3672,9836782780,05,N5A01001,,WHEEL COVER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,486,Final Line,A00BQC  01,IFB Automotive private limited,,,,,,
700,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3673,9836893880,05,N5A11001,,FRONT INTERIOR ROOF LAMP,1.0,EA,[DLE:02],,,2024-08-10,,9999-12-31 00:00:00,,486,Final Line,A00BQC  01,IFB Automotive private limited,1.0,Released,2024-08-10,SF33770,,
701,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,75,9833556880,03,P1C09001,,LIC LAMP PLATE,1.0,EA,,,,2024-11-29,500000090684.0,9999-12-31 00:00:00,,490,Final Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,,,,,,
702,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,97,9836775080,04,Z2P01001,,REAR REFLECTOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,490,Final Line,A00BWE  02,ELECTRICA ENGINEERS INDIA PVT LTD,,,,,,
703,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1011,9836855480,06,P1A01001,,EMBLEM-BACK DOOR,1.0,EA,"[DLP:01].[DRL:01,02]",,,2024-09-17,500000089591.0,2024-12-14 00:00:00,500000090931.0,490,Final Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,1.0,Released,2024-09-16,SF33770,,
704,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1285,9837871380,04,R3D01004,,BRAND LETTERING,1.0,EA,[DLP:01].[DXX:03]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,490,Final Line,A00CWR  01,NATIONAL AUTOPLAST,1.0,Released,2024-08-10,SF33770,,
705,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1286,9837886780,05,R3D05004,,TYPE LETTERING (MODEL),1.0,EA,[DLP:01].[DXX:03]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,490,Final Line,A00CWR  01,NATIONAL AUTOPLAST,1.0,Released,2024-08-10,SF33770,,
706,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4049,9868608580,00,U2A01005,,KNUCKLE ASSY TO FRNT DISC,1.0,EA,[DCF:08].[DTG:09],,,2024-08-10,,9999-12-31 00:00:00,,490,Chassis Line,A00B5U  01,ZF RANE AUTOMOTIVE INDIA PRIVATE LI,1.0,Released,2024-08-10,SF33770,,
707,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4177,9860289380,02,X3B01001,,BRAKE DRUM WITH WHEEL BEARING,1.0,EA,[DCR:22].[DNF:15].[DRL:02]/[DCR:25].[DNF:15],,,2024-11-22,500000090628.0,9999-12-31 00:00:00,,490,Chassis Line,A00LYU  02,SUPREME TREON PVT. LTD.,1.0,Released,2024-11-22,SF33770,,
708,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4288,9861236380,01,X3B01066,,LRO FOR DISC,1.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,490,Chassis Line,A00LYU  02,SUPREME TREON PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
709,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4289,9857369180,03,X3B01067,,VACCUM HOSE,1.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,490,Chassis Line,A00LYU  02,SUPREME TREON PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
710,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4316,9869214480,00,U2A01004,,ENCODER RING ON RR BRAKE DRUM ASSY,1.0,EA,[DTG:09],,,2024-08-10,,2025-01-20 00:00:00,500000091010.0,490,Chassis Line,A00B5U  01,ZF RANE AUTOMOTIVE INDIA PRIVATE LI,1.0,Released,2024-08-10,SF33770,,
711,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4347,9857832680,02,T2A01005,,WHEEL HUB ON KNUCKLE ASSY,1.0,EA,[DMG:02].[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,490,Chassis Line,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
712,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,73,9833556680,02,P1C03001,,STEEL CIRCLIP ON RR WHEEL BEARING,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,,,,,,
713,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,121,9836863880,04,K7F01073,,KNUCKLE AND BEARING,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
714,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,215,9837892880,03,R3E01005,,TOW HOOK,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00CWR  01,NATIONAL AUTOPLAST,,,,,,
715,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,424,9848895680,01,K4A05001,G05,TOOL KIT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00CY6  01,Henkel Anand India Private Limited,,,,,,
716,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,536,9850867580,00,U2A01009,,FRNT_TYRE ASSY,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,,,,,,
717,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1078,9838368880,01,N2B11001,,RR_TYRE ASSY,1.0,EA,[DLP:01].[DVB:09],,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00BQC  01,IFB Automotive private limited,1.0,Released,2024-08-10,SF33770,,
718,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1418,9849419280,00,P1B03001,,JACK,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
719,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2853,9858149580,00,E4515007,,FR SHOCK ABSORBER,1.0,EA,[DCN:02].[DXD:04],,,2024-08-10,,2024-09-28 00:00:00,500000089545.0,491,Chassis Line,A00837  01,Nexteer Automotive India Pvt. Ltd.,1.0,Released,2024-08-10,SF33770,,
720,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4346,9857833080,02,T2A03005,,FRNT UNIT TO BODY,1.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
721,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4489,9868098380,00,X4A03049,,LIFTUP RR AXLE TO RR PALLET,1.0,EA,[DNF:15].[DOR:03],,,2024-08-10,,9999-12-31 00:00:00,,491,Chassis Line,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,1.0,Released,2024-08-10,SF33770,,
722,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4532,9866353580,04,N4F01001,,FRONT CORNER MODULE ASSY TO DRIVE SHAFT,1.0,EA,[DJA:11],,,2024-12-19,500000091009.0,9999-12-31 00:00:00,,491,Chassis Line,A00BJZ  01,MINDA VAST ACCESS SYSTEMS PRIVATE L,1.0,Released,2024-12-18,SF19466,,
723,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,63,9833551180,01,W2D03001,,FRONT CORNER MODULE ASSY,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,510,Chassis Line,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,,,,,,
724,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,76,9833556980,03,P1C07001,,FRONT CORNER MODULE TO LCA,1.0,EA,,,,2024-11-29,500000090684.0,9999-12-31 00:00:00,,510,Chassis Line,A00B7D  01,SAINT GOBAIN INDIA PRIVATE LIMITED,,,,,,
725,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1482,9865150680,00,N1E03007,,FRONT CORNER MODULE TO STEERING ROD,1.0,EA,[DVB:09],,,2024-11-26,500000090509.0,9999-12-31 00:00:00,,510,Chassis Line,A00BMK  01,Inteva Products India Automotive Pv,1.0,Released,2024-11-14,SF19466,,
726,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,3724,9865152180,00,N1E05006,,FR GSAT SENSOR_ LH,1.0,EA,[DVB:09],,,2024-12-02,500000090519.0,2025-04-08 00:00:00,500000090881.0,510,Chassis Line,A00BMK  01,Inteva Products India Automotive Pv,1.0,Released,2024-11-14,SF19466,,
727,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4062,9861329880,01,X5D01001,,UPPER FEMUR SUPPORT FR,1.0,EA,[DNF:15].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,510,Chassis Line,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-08-10,SF33770,,
728,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4063,9861331080,01,X5D01002,,TURN INDICATOR LAMP-DRL_ LH,1.0,EA,[DNF:15].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,510,Chassis Line,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-08-10,SF33770,,
729,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,147,9837083780,02,T2A03004,, MEDICAL KIT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,533,Chassis Line,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,,,,,,
730,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1965,9853229580,00,R5D01005,,FDM HARNESS TO FDM UNIT,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,533,Chassis Line,,,1.0,Released,2024-08-10,SF33770,,
731,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4005,9861287880,01,X3A39019,,AIR GUIDE BOTTOM & AIR GUIDE RH,1.0,EA,[DNF:15].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,533,Chassis Line,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,1.0,Released,2024-08-10,SF33770,,
732,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,67,9833551580,01,W2D01001,,"AIR GUIDE LH,RH & AIR GUIDE TOP",1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,534,Chassis Line,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,,,,,,
733,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4004,9861287380,01,X3A21021,,AIR GUIDE ASSY TO COOLING MODULE,1.0,EA,[DNF:15].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,534,Chassis Line,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,1.0,Released,2024-08-10,SF33770,,
734,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4047,9861205580,00,X3A21022,,AIR FILTER,1.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,534,Chassis Line,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,1.0,Released,2024-08-10,SF33770,,
735,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4623,9864650380,00,E1403002,, LINK ROD TO SHOCK ABSORBER,1.0,EA,[DXD:04],,,2024-08-10,,2024-12-20 00:00:00,500000091036.0,534,Chassis Line,A0035G  01,Gabriel India Ltd,1.0,Released,2024-08-10,SF33770,,
736,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4173,9850105080,02,E3107001,,PLUGS,1.0,EA,[DLG:10],,,2024-08-10,,9999-12-31 00:00:00,,680,Chassis Line,A00BSW  01,CEAT LIMITED,1.0,Released,2024-08-10,SF33770,,
737,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4542,98417543LS,,S1A03005,,FRNT STRUT ASSY,1.0,EA,[DEN:WM].[DAA:14].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,360,Chassis Line,A00B8W  01,SMRC AUTOMOTIVE PRODUCTS INDIA LIMI,1.0,Released,2024-08-10,SF33770,,
738,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,4555,9867204580,00,Z9L01004,,REAR RH BRAKE PIPE ROUTING CLIP TO UNDERBODY,1.0,EA,[B0E:0K].[DNF:15].[DTG:09].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,360,Chassis Line,A00KJL  01,Motherson Sumi Wiring India Limited,1.0,Released,2024-08-10,SF33770,,
739,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,505,9849545280,00,Z4F19004,C01,REAR BRAKE PIPE UNDERBODY TO REAR LH & RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,320,Chassis Line,A00H64  01,Valeo India Private Limited,,,,,,
740,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1881,9843880080,03,A1725011,,FRONT BRAKE TUBE ROUTING LH & RH,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,320,Chassis Line,A00D5R  01,Jayashree Polymers Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
741,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,1842,9843573480,02,F6303025,,B - MOUNT ASSEMBLY ON BIW,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,655,Chassis Line,A00C2Z  02,Sanoh India PVT LTD,1.0,Released,2024-08-10,SF33770,,
742,1CSASUKRZFY0A0D0,c3,EV-2,PS02,1,1,2348,9843127080,02,F6801003,,B - MOUNT ASSEMBLY ON B-ALUMINIUM BRACKET,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,655,Chassis Line,A00B2P  01,Bosch Chassis Systems India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
